order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,not_shipped,not_delivered,delivery_time
10654,8567,Processing,F,2023-03-28 10:43:00+00:00,Not Returned,,,2,True,True,
10759,8633,Processing,F,2023-03-28 16:39:00+00:00,Not Returned,,,1,True,True,
11025,8860,Processing,F,2023-01-24 09:06:00+00:00,Not Returned,,,1,True,True,
11128,8936,Processing,F,2023-01-15 16:50:00+00:00,Not Returned,,,1,True,True,
11130,8937,Processing,F,2023-04-22 06:37:00+00:00,Not Returned,,,1,True,True,
11459,9204,Processing,F,2023-01-20 02:40:00+00:00,Not Returned,,,1,True,True,
11765,9448,Processing,F,2023-03-06 03:00:00+00:00,Not Returned,,,2,True,True,
11847,9509,Processing,F,2023-05-15 14:15:00+00:00,Not Returned,,,2,True,True,
11929,9580,Processing,F,2023-02-16 06:10:00+00:00,Not Returned,,,1,True,True,
11985,9617,Processing,F,2023-02-03 14:39:00+00:00,Not Returned,,,3,True,True,
12132,9746,Processing,F,2023-06-21 17:38:00+00:00,Not Returned,,,2,True,True,
12167,9778,Processing,F,2023-02-13 05:29:00+00:00,Not Returned,,,1,True,True,
12177,9785,Processing,F,2023-04-18 06:47:00+00:00,Not Returned,,,2,True,True,
12322,9898,Processing,F,2023-04-29 03:03:00+00:00,Not Returned,,,2,True,True,
12699,10166,Processing,F,2023-01-10 10:08:00+00:00,Not Returned,,,1,True,True,
12711,10171,Processing,F,2023-01-06 02:46:00+00:00,Not Returned,,,1,True,True,
12759,10220,Processing,F,2023-06-19 04:30:00+00:00,Not Returned,,,2,True,True,
12811,10263,Processing,F,2023-01-10 01:45:00+00:00,Not Returned,,,1,True,True,
12812,10264,Processing,F,2023-01-21 14:34:00+00:00,Not Returned,,,2,True,True,
12897,10319,Processing,F,2023-01-24 16:44:00+00:00,Not Returned,,,1,True,True,
12948,10358,Processing,F,2023-02-25 04:44:00+00:00,Not Returned,,,1,True,True,
12961,10364,Processing,F,2023-02-28 00:50:00+00:00,Not Returned,,,1,True,True,
12971,10372,Processing,F,2023-04-09 08:58:00+00:00,Not Returned,,,1,True,True,
12995,10395,Processing,F,2023-01-07 14:32:00+00:00,Not Returned,,,1,True,True,
13213,10559,Processing,F,2023-02-24 06:40:00+00:00,Not Returned,,,3,True,True,
13371,10694,Processing,F,2023-03-20 16:33:00+00:00,Not Returned,,,1,True,True,
13390,10706,Processing,F,2023-06-08 14:57:00+00:00,Not Returned,,,1,True,True,
13568,10846,Processing,F,2023-02-21 02:13:00+00:00,Not Returned,,,1,True,True,
13650,10916,Processing,F,2023-06-23 12:40:00+00:00,Not Returned,,,4,True,True,
13660,10924,Processing,F,2023-01-05 01:13:00+00:00,Not Returned,,,1,True,True,
13754,11001,Processing,F,2023-04-17 11:11:00+00:00,Not Returned,,,1,True,True,
13825,11051,Processing,F,2023-05-23 08:06:00+00:00,Not Returned,,,1,True,True,
13835,11059,Processing,F,2023-02-07 09:12:00+00:00,Not Returned,,,2,True,True,
13861,11083,Processing,F,2023-05-11 14:20:00+00:00,Not Returned,,,4,True,True,
13866,11084,Processing,F,2023-03-01 06:10:00+00:00,Not Returned,,,1,True,True,
14116,11297,Processing,F,2023-05-12 01:17:00+00:00,Not Returned,,,1,True,True,
14127,11303,Processing,F,2023-04-28 15:23:00+00:00,Not Returned,,,1,True,True,
14164,11334,Processing,F,2023-06-24 10:13:00+00:00,Not Returned,,,1,True,True,
14274,11422,Processing,F,2023-04-11 11:55:00+00:00,Not Returned,,,1,True,True,
14380,11509,Processing,F,2023-01-22 07:53:00+00:00,Not Returned,,,1,True,True,
14415,11536,Processing,F,2023-02-28 01:14:00+00:00,Not Returned,,,1,True,True,
14654,11716,Processing,F,2023-04-12 12:40:00+00:00,Not Returned,,,1,True,True,
14718,11768,Processing,F,2023-02-11 07:03:00+00:00,Not Returned,,,2,True,True,
14938,11945,Processing,F,2023-03-13 13:05:00+00:00,Not Returned,,,4,True,True,
15000,11999,Processing,F,2023-04-26 14:37:00+00:00,Not Returned,,,1,True,True,
15418,12350,Processing,F,2023-01-27 10:48:00+00:00,Not Returned,,,1,True,True,
15421,12354,Processing,F,2023-05-21 02:01:00+00:00,Not Returned,,,1,True,True,
15509,12429,Processing,F,2023-05-29 03:15:00+00:00,Not Returned,,,1,True,True,
15611,12510,Processing,F,2023-05-20 01:43:00+00:00,Not Returned,,,1,True,True,
15632,12524,Processing,F,2023-05-24 16:21:00+00:00,Not Returned,,,4,True,True,
15649,12538,Processing,F,2023-04-11 07:59:00+00:00,Not Returned,,,3,True,True,
15676,12560,Processing,F,2023-02-07 08:45:00+00:00,Not Returned,,,1,True,True,
15793,12654,Processing,F,2023-03-08 13:21:00+00:00,Not Returned,,,1,True,True,
15935,12774,Processing,F,2023-02-27 10:56:00+00:00,Not Returned,,,1,True,True,
15964,12796,Processing,F,2023-05-21 08:16:00+00:00,Not Returned,,,1,True,True,
16032,12850,Processing,F,2023-06-19 15:28:00+00:00,Not Returned,,,1,True,True,
16196,12969,Processing,F,2023-06-29 17:29:00+00:00,Not Returned,,,1,True,True,
16222,12995,Processing,F,2023-02-24 10:24:00+00:00,Not Returned,,,1,True,True,
16339,13079,Processing,F,2023-06-11 03:26:00+00:00,Not Returned,,,1,True,True,
16349,13085,Processing,F,2023-01-19 13:39:00+00:00,Not Returned,,,2,True,True,
16390,13112,Processing,F,2023-04-30 07:00:00+00:00,Not Returned,,,2,True,True,
16812,13455,Processing,F,2023-02-02 08:09:00+00:00,Not Returned,,,1,True,True,
17007,13600,Processing,F,2023-05-02 13:25:00+00:00,Not Returned,,,3,True,True,
17025,13612,Processing,F,2023-05-01 01:47:00+00:00,Not Returned,,,3,True,True,
17198,13757,Processing,F,2023-05-21 08:21:00+00:00,Not Returned,,,1,True,True,
17207,13762,Processing,F,2023-01-29 09:24:00+00:00,Not Returned,,,1,True,True,
17530,14018,Processing,F,2023-06-24 01:30:00+00:00,Not Returned,,,1,True,True,
17628,14111,Processing,F,2023-02-21 07:00:00+00:00,Not Returned,,,3,True,True,
17760,14213,Processing,F,2023-06-24 03:43:00+00:00,Not Returned,,,1,True,True,
17817,14260,Processing,F,2023-04-19 14:25:00+00:00,Not Returned,,,2,True,True,
17825,14268,Processing,F,2023-06-10 09:33:00+00:00,Not Returned,,,1,True,True,
17829,14273,Processing,F,2023-06-09 15:02:00+00:00,Not Returned,,,2,True,True,
17894,14322,Processing,F,2023-06-01 07:38:00+00:00,Not Returned,,,1,True,True,
17997,14411,Processing,F,2023-05-27 16:33:00+00:00,Not Returned,,,2,True,True,
18038,14440,Processing,F,2023-05-31 05:46:00+00:00,Not Returned,,,2,True,True,
18070,14464,Processing,F,2023-06-17 14:42:00+00:00,Not Returned,,,1,True,True,
18340,14690,Processing,F,2023-05-22 04:31:00+00:00,Not Returned,,,1,True,True,
18423,14758,Processing,F,2023-06-19 17:54:00+00:00,Not Returned,,,1,True,True,
18456,14783,Processing,F,2023-05-26 10:52:00+00:00,Not Returned,,,1,True,True,
18461,14785,Processing,F,2023-01-16 13:39:00+00:00,Not Returned,,,1,True,True,
18492,14816,Processing,F,2023-01-31 11:02:00+00:00,Not Returned,,,1,True,True,
18536,14858,Processing,F,2023-06-21 17:41:00+00:00,Not Returned,,,1,True,True,
18552,14869,Processing,F,2023-05-30 12:12:00+00:00,Not Returned,,,2,True,True,
18553,14869,Processing,F,2023-03-06 12:12:00+00:00,Not Returned,,,1,True,True,
18639,14938,Processing,F,2023-01-01 03:23:00+00:00,Not Returned,,,1,True,True,
18690,14975,Processing,F,2023-05-13 13:11:00+00:00,Not Returned,,,1,True,True,
18738,15019,Processing,F,2023-06-24 07:30:00+00:00,Not Returned,,,1,True,True,
18739,15019,Processing,F,2023-04-29 07:30:00+00:00,Not Returned,,,2,True,True,
19024,15234,Processing,F,2023-06-20 10:34:00+00:00,Not Returned,,,1,True,True,
19210,15386,Processing,F,2023-03-10 16:03:00+00:00,Not Returned,,,1,True,True,
19256,15430,Processing,F,2023-04-18 01:41:00+00:00,Not Returned,,,2,True,True,
19289,15461,Processing,F,2023-06-11 07:15:00+00:00,Not Returned,,,2,True,True,
19298,15468,Processing,F,2023-06-16 07:08:00+00:00,Not Returned,,,3,True,True,
19338,15500,Processing,F,2023-05-24 10:12:00+00:00,Not Returned,,,1,True,True,
19401,15566,Processing,F,2023-05-12 05:34:00+00:00,Not Returned,,,2,True,True,
19427,15580,Processing,F,2023-02-21 13:26:00+00:00,Not Returned,,,2,True,True,
19432,15582,Processing,F,2023-03-07 00:43:00+00:00,Not Returned,,,2,True,True,
19578,15703,Processing,F,2023-02-05 04:35:00+00:00,Not Returned,,,1,True,True,
19662,15781,Processing,F,2023-03-25 18:21:00+00:00,Not Returned,,,3,True,True,
19736,15848,Processing,F,2023-05-03 07:42:00+00:00,Not Returned,,,1,True,True,
19765,15871,Processing,F,2023-04-22 12:30:00+00:00,Not Returned,,,1,True,True,
19919,15988,Processing,F,2023-04-11 05:31:00+00:00,Not Returned,,,1,True,True,
20029,16079,Processing,F,2023-04-23 18:24:00+00:00,Not Returned,,,4,True,True,
20184,16218,Processing,F,2023-01-16 14:54:00+00:00,Not Returned,,,1,True,True,
20378,16387,Processing,F,2023-01-05 05:21:00+00:00,Not Returned,,,1,True,True,
20783,16693,Processing,F,2023-04-22 13:01:00+00:00,Not Returned,,,2,True,True,
20965,16836,Processing,F,2023-02-18 06:25:00+00:00,Not Returned,,,4,True,True,
20968,16837,Processing,F,2023-06-21 15:57:00+00:00,Not Returned,,,2,True,True,
21031,16884,Processing,F,2023-04-09 16:25:00+00:00,Not Returned,,,1,True,True,
21097,16926,Processing,F,2023-01-13 18:37:00+00:00,Not Returned,,,1,True,True,
21311,17102,Processing,F,2023-05-28 18:31:00+00:00,Not Returned,,,1,True,True,
21481,17230,Processing,F,2023-03-31 02:09:00+00:00,Not Returned,,,2,True,True,
21581,17314,Processing,F,2023-05-04 17:15:00+00:00,Not Returned,,,1,True,True,
21685,17392,Processing,F,2023-05-28 08:43:00+00:00,Not Returned,,,1,True,True,
21917,17580,Processing,F,2023-02-28 08:28:00+00:00,Not Returned,,,1,True,True,
21940,17596,Processing,F,2023-01-27 10:52:00+00:00,Not Returned,,,1,True,True,
21997,17642,Processing,F,2023-06-23 07:29:00+00:00,Not Returned,,,2,True,True,
22037,17671,Processing,F,2023-01-24 00:19:00+00:00,Not Returned,,,1,True,True,
22249,17852,Processing,F,2023-05-30 15:19:00+00:00,Not Returned,,,1,True,True,
22346,17925,Processing,F,2023-03-28 15:44:00+00:00,Not Returned,,,1,True,True,
22371,17946,Processing,F,2023-05-14 07:58:00+00:00,Not Returned,,,4,True,True,
22477,18031,Processing,F,2023-06-01 14:45:00+00:00,Not Returned,,,1,True,True,
22667,18177,Processing,F,2023-06-12 08:56:00+00:00,Not Returned,,,3,True,True,
22714,18213,Processing,F,2023-01-17 14:58:00+00:00,Not Returned,,,2,True,True,
22918,18390,Processing,F,2023-03-28 12:23:00+00:00,Not Returned,,,1,True,True,
22921,18392,Processing,F,2023-02-25 16:10:00+00:00,Not Returned,,,1,True,True,
23004,18456,Processing,F,2023-05-29 06:48:00+00:00,Not Returned,,,4,True,True,
23041,18484,Processing,F,2023-04-19 11:31:00+00:00,Not Returned,,,1,True,True,
23064,18501,Processing,F,2023-06-22 04:56:00+00:00,Not Returned,,,1,True,True,
23099,18527,Processing,F,2023-06-23 11:42:00+00:00,Not Returned,,,1,True,True,
23580,18892,Processing,F,2023-05-14 06:31:00+00:00,Not Returned,,,1,True,True,
23693,18977,Processing,F,2023-04-11 12:41:00+00:00,Not Returned,,,3,True,True,
23809,19067,Processing,F,2023-04-27 11:07:00+00:00,Not Returned,,,1,True,True,
24042,19271,Processing,F,2023-05-23 02:45:00+00:00,Not Returned,,,2,True,True,
24116,19331,Processing,F,2023-05-10 06:05:00+00:00,Not Returned,,,2,True,True,
24148,19349,Processing,F,2023-03-26 17:18:00+00:00,Not Returned,,,2,True,True,
24471,19592,Processing,F,2023-02-13 03:33:00+00:00,Not Returned,,,1,True,True,
24483,19601,Processing,F,2023-04-11 11:59:00+00:00,Not Returned,,,2,True,True,
24616,19709,Processing,F,2023-01-16 10:38:00+00:00,Not Returned,,,1,True,True,
24788,19854,Processing,F,2023-05-15 13:01:00+00:00,Not Returned,,,1,True,True,
24845,19904,Processing,F,2023-06-20 16:00:00+00:00,Not Returned,,,1,True,True,
24916,19954,Processing,F,2023-02-27 08:56:00+00:00,Not Returned,,,1,True,True,
24944,19979,Processing,F,2023-04-15 12:42:00+00:00,Not Returned,,,1,True,True,
25018,20022,Processing,F,2023-05-04 09:19:00+00:00,Not Returned,,,2,True,True,
25067,20057,Processing,F,2023-06-26 15:44:00+00:00,Not Returned,,,1,True,True,
25408,20337,Processing,F,2023-05-13 18:17:00+00:00,Not Returned,,,1,True,True,
25452,20379,Processing,F,2023-06-02 01:43:00+00:00,Not Returned,,,1,True,True,
25787,20643,Processing,F,2023-01-31 09:24:00+00:00,Not Returned,,,1,True,True,
25865,20708,Processing,F,2023-05-26 12:21:00+00:00,Not Returned,,,1,True,True,
25971,20795,Processing,F,2023-01-13 16:34:00+00:00,Not Returned,,,2,True,True,
26034,20848,Processing,F,2023-04-28 14:51:00+00:00,Not Returned,,,1,True,True,
26199,20971,Processing,F,2023-06-19 16:54:00+00:00,Not Returned,,,3,True,True,
26229,20999,Processing,F,2023-05-19 15:29:00+00:00,Not Returned,,,1,True,True,
26330,21079,Processing,F,2023-05-09 12:49:00+00:00,Not Returned,,,2,True,True,
26400,21127,Processing,F,2023-05-18 05:59:00+00:00,Not Returned,,,2,True,True,
26545,21246,Processing,F,2023-06-27 16:02:00+00:00,Not Returned,,,1,True,True,
26649,21335,Processing,F,2023-06-13 00:19:00+00:00,Not Returned,,,3,True,True,
26692,21365,Processing,F,2023-04-27 14:53:00+00:00,Not Returned,,,1,True,True,
26817,21474,Processing,F,2023-06-17 09:15:00+00:00,Not Returned,,,1,True,True,
26844,21491,Processing,F,2023-05-07 10:58:00+00:00,Not Returned,,,4,True,True,
26900,21542,Processing,F,2023-01-01 02:26:00+00:00,Not Returned,,,1,True,True,
26910,21548,Processing,F,2023-06-29 06:20:00+00:00,Not Returned,,,1,True,True,
27154,21756,Processing,F,2023-02-19 01:11:00+00:00,Not Returned,,,1,True,True,
27221,21816,Processing,F,2023-02-26 10:10:00+00:00,Not Returned,,,1,True,True,
27415,21953,Processing,F,2023-01-01 09:03:00+00:00,Not Returned,,,2,True,True,
27451,21978,Processing,F,2023-03-11 08:08:00+00:00,Not Returned,,,2,True,True,
27461,21985,Processing,F,2023-03-11 10:38:00+00:00,Not Returned,,,1,True,True,
27584,22084,Processing,F,2023-02-01 06:00:00+00:00,Not Returned,,,4,True,True,
27657,22142,Processing,F,2023-01-16 14:14:00+00:00,Not Returned,,,2,True,True,
27681,22161,Processing,F,2023-02-21 09:53:00+00:00,Not Returned,,,1,True,True,
27857,22285,Processing,F,2023-05-23 15:39:00+00:00,Not Returned,,,1,True,True,
27951,22363,Processing,F,2023-06-06 05:28:00+00:00,Not Returned,,,1,True,True,
27972,22377,Processing,F,2023-04-27 08:48:00+00:00,Not Returned,,,3,True,True,
28081,22466,Processing,F,2023-05-26 06:42:00+00:00,Not Returned,,,1,True,True,
28086,22472,Processing,F,2023-02-03 16:46:00+00:00,Not Returned,,,2,True,True,
28101,22483,Processing,F,2023-05-17 15:00:00+00:00,Not Returned,,,1,True,True,
28182,22548,Processing,F,2023-02-25 11:42:00+00:00,Not Returned,,,1,True,True,
28215,22571,Processing,F,2023-02-23 05:04:00+00:00,Not Returned,,,1,True,True,
28220,22574,Processing,F,2023-05-20 17:10:00+00:00,Not Returned,,,1,True,True,
28246,22599,Processing,F,2023-01-25 11:37:00+00:00,Not Returned,,,1,True,True,
28295,22638,Processing,F,2023-04-20 01:11:00+00:00,Not Returned,,,1,True,True,
28388,22707,Processing,F,2023-06-30 08:38:00+00:00,Not Returned,,,1,True,True,
28391,22710,Processing,F,2023-05-01 06:16:00+00:00,Not Returned,,,1,True,True,
28568,22841,Processing,F,2023-06-10 00:55:00+00:00,Not Returned,,,2,True,True,
28582,22852,Processing,F,2023-03-16 14:06:00+00:00,Not Returned,,,3,True,True,
28631,22887,Processing,F,2023-05-17 00:31:00+00:00,Not Returned,,,1,True,True,
28673,22917,Processing,F,2023-03-18 10:33:00+00:00,Not Returned,,,1,True,True,
28674,22917,Processing,F,2023-06-14 10:33:00+00:00,Not Returned,,,3,True,True,
28708,22949,Processing,F,2023-05-16 08:25:00+00:00,Not Returned,,,3,True,True,
28800,23021,Processing,F,2023-04-22 07:33:00+00:00,Not Returned,,,1,True,True,
28830,23049,Processing,F,2023-04-08 04:32:00+00:00,Not Returned,,,1,True,True,
29006,23198,Processing,F,2023-02-07 01:16:00+00:00,Not Returned,,,2,True,True,
29381,23519,Processing,F,2023-02-24 07:10:00+00:00,Not Returned,,,2,True,True,
29623,23718,Processing,F,2023-06-21 10:02:00+00:00,Not Returned,,,1,True,True,
29674,23757,Processing,F,2023-02-27 13:46:00+00:00,Not Returned,,,2,True,True,
29687,23770,Processing,F,2023-06-09 18:52:00+00:00,Not Returned,,,3,True,True,
29706,23784,Processing,F,2023-02-04 14:01:00+00:00,Not Returned,,,1,True,True,
29945,23977,Processing,F,2023-01-10 00:21:00+00:00,Not Returned,,,2,True,True,
29997,24013,Processing,F,2023-05-15 01:53:00+00:00,Not Returned,,,2,True,True,
30126,24120,Processing,F,2023-04-10 16:04:00+00:00,Not Returned,,,3,True,True,
30146,24141,Processing,F,2023-04-05 17:20:00+00:00,Not Returned,,,1,True,True,
30161,24151,Processing,F,2023-06-12 16:23:00+00:00,Not Returned,,,1,True,True,
30213,24194,Processing,F,2023-03-28 07:45:00+00:00,Not Returned,,,4,True,True,
30226,24206,Processing,F,2023-06-26 08:46:00+00:00,Not Returned,,,1,True,True,
30229,24206,Processing,F,2023-02-19 08:46:00+00:00,Not Returned,,,1,True,True,
30324,24286,Processing,F,2023-03-09 15:05:00+00:00,Not Returned,,,2,True,True,
30383,24332,Processing,F,2023-02-12 08:32:00+00:00,Not Returned,,,1,True,True,
30397,24343,Processing,F,2023-04-03 15:03:00+00:00,Not Returned,,,1,True,True,
30402,24346,Processing,F,2023-01-16 15:46:00+00:00,Not Returned,,,1,True,True,
30405,24348,Processing,F,2023-02-02 08:22:00+00:00,Not Returned,,,1,True,True,
30715,24584,Processing,F,2023-03-23 10:48:00+00:00,Not Returned,,,1,True,True,
30842,24674,Processing,F,2023-04-22 01:57:00+00:00,Not Returned,,,1,True,True,
30996,24790,Processing,F,2023-04-12 08:35:00+00:00,Not Returned,,,1,True,True,
31480,25178,Processing,F,2023-01-18 15:49:00+00:00,Not Returned,,,2,True,True,
31504,25194,Processing,F,2023-02-06 03:16:00+00:00,Not Returned,,,1,True,True,
31543,25226,Processing,F,2023-01-13 06:21:00+00:00,Not Returned,,,2,True,True,
31610,25274,Processing,F,2023-01-15 09:40:00+00:00,Not Returned,,,2,True,True,
31743,25377,Processing,F,2023-04-27 08:47:00+00:00,Not Returned,,,1,True,True,
31807,25438,Processing,F,2023-05-05 05:35:00+00:00,Not Returned,,,1,True,True,
32023,25614,Processing,F,2023-01-31 10:19:00+00:00,Not Returned,,,1,True,True,
32173,25746,Processing,F,2023-06-17 09:01:00+00:00,Not Returned,,,2,True,True,
32205,25770,Processing,F,2023-04-22 13:16:00+00:00,Not Returned,,,1,True,True,
32381,25910,Processing,F,2023-05-03 00:13:00+00:00,Not Returned,,,1,True,True,
32402,25924,Processing,F,2023-04-13 14:05:00+00:00,Not Returned,,,1,True,True,
32479,25998,Processing,F,2023-06-12 13:38:00+00:00,Not Returned,,,1,True,True,
32486,26003,Processing,F,2023-01-27 09:13:00+00:00,Not Returned,,,1,True,True,
32530,26040,Processing,F,2023-01-24 14:16:00+00:00,Not Returned,,,1,True,True,
32800,26274,Processing,F,2023-03-15 15:18:00+00:00,Not Returned,,,1,True,True,
32867,26328,Processing,F,2023-02-01 10:04:00+00:00,Not Returned,,,1,True,True,
32877,26335,Processing,F,2023-06-17 05:14:00+00:00,Not Returned,,,2,True,True,
32899,26358,Processing,F,2023-03-19 03:58:00+00:00,Not Returned,,,2,True,True,
32913,26370,Processing,F,2023-03-14 05:53:00+00:00,Not Returned,,,2,True,True,
32926,26377,Processing,F,2023-02-02 02:21:00+00:00,Not Returned,,,1,True,True,
33041,26473,Processing,F,2023-01-16 14:17:00+00:00,Not Returned,,,1,True,True,
33319,26688,Processing,F,2023-04-13 18:00:00+00:00,Not Returned,,,2,True,True,
33329,26698,Processing,F,2023-02-15 17:39:00+00:00,Not Returned,,,1,True,True,
33364,26725,Processing,F,2023-04-04 11:27:00+00:00,Not Returned,,,1,True,True,
33458,26793,Processing,F,2023-02-06 03:18:00+00:00,Not Returned,,,1,True,True,
33487,26820,Processing,F,2023-03-13 02:49:00+00:00,Not Returned,,,2,True,True,
33516,26842,Processing,F,2023-03-11 06:53:00+00:00,Not Returned,,,1,True,True,
33630,26926,Processing,F,2023-05-14 15:53:00+00:00,Not Returned,,,1,True,True,
33715,26982,Processing,F,2023-02-28 00:46:00+00:00,Not Returned,,,1,True,True,
33740,27004,Processing,F,2023-04-08 00:03:00+00:00,Not Returned,,,1,True,True,
33836,27076,Processing,F,2023-04-01 18:44:00+00:00,Not Returned,,,4,True,True,
34117,27312,Processing,F,2023-05-18 03:20:00+00:00,Not Returned,,,1,True,True,
34151,27340,Processing,F,2023-04-30 04:41:00+00:00,Not Returned,,,1,True,True,
34171,27354,Processing,F,2023-01-15 17:26:00+00:00,Not Returned,,,3,True,True,
34233,27403,Processing,F,2023-01-29 01:41:00+00:00,Not Returned,,,2,True,True,
34372,27522,Processing,F,2023-02-11 11:51:00+00:00,Not Returned,,,1,True,True,
34499,27618,Processing,F,2023-03-02 15:39:00+00:00,Not Returned,,,1,True,True,
34721,27812,Processing,F,2023-02-01 07:46:00+00:00,Not Returned,,,1,True,True,
34882,27931,Processing,F,2023-06-01 04:28:00+00:00,Not Returned,,,1,True,True,
35062,28079,Processing,F,2023-06-20 00:12:00+00:00,Not Returned,,,1,True,True,
35190,28183,Processing,F,2023-02-10 12:10:00+00:00,Not Returned,,,1,True,True,
35603,28496,Processing,F,2023-06-04 05:07:00+00:00,Not Returned,,,1,True,True,
35673,28556,Processing,F,2023-01-26 07:06:00+00:00,Not Returned,,,1,True,True,
35842,28678,Processing,F,2023-04-24 06:24:00+00:00,Not Returned,,,1,True,True,
35854,28686,Processing,F,2023-02-09 03:15:00+00:00,Not Returned,,,1,True,True,
35879,28703,Processing,F,2023-06-07 03:21:00+00:00,Not Returned,,,2,True,True,
35883,28705,Processing,F,2023-04-26 05:53:00+00:00,Not Returned,,,3,True,True,
35936,28762,Processing,F,2023-01-16 13:44:00+00:00,Not Returned,,,1,True,True,
35959,28775,Processing,F,2023-02-11 12:25:00+00:00,Not Returned,,,1,True,True,
36021,28840,Processing,F,2023-03-27 15:45:00+00:00,Not Returned,,,2,True,True,
36027,28844,Processing,F,2023-05-05 12:16:00+00:00,Not Returned,,,2,True,True,
36045,28856,Processing,F,2023-03-16 03:53:00+00:00,Not Returned,,,1,True,True,
36077,28884,Processing,F,2023-06-07 09:07:00+00:00,Not Returned,,,1,True,True,
36362,29102,Processing,F,2023-01-28 09:04:00+00:00,Not Returned,,,1,True,True,
36490,29195,Processing,F,2023-05-03 15:15:00+00:00,Not Returned,,,1,True,True,
36614,29298,Processing,F,2023-04-06 02:11:00+00:00,Not Returned,,,1,True,True,
